Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Precipitation amount (mm),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2021,6,8,00:00,UTC,,1018.1,0,81,0,-1,15.4,12.1,,336,2.5,1.3
2021,6,8,01:00,UTC,,1018.1,0,81,0,-1,14.8,11.5,,326,2.6,1.5
2021,6,8,02:00,UTC,,1018.2,0,83,0,-1,14.5,11.6,,327,3.1,1.5
2021,6,8,03:00,UTC,,1018.3,0,84,0,-1,14.5,11.9,,298,2.4,1.1
2021,6,8,04:00,UTC,,1018.2,0,79,0,-1,15.5,11.9,,358,1.3,0.5
2021,6,8,05:00,UTC,,1018.3,0,81,0,-1,16.1,12.9,,327,2.5,1.5
2021,6,8,06:00,UTC,,1018.3,0,74,0,-1,17.6,12.9,,342,2.5,1.3
2021,6,8,07:00,UTC,,1018.4,0,74,0,-1,19.2,14.6,,39,2.5,1.3
2021,6,8,08:00,UTC,,1018.5,0,67,0,-1,19.6,13.2,,8,2.3,1.1
2021,6,8,09:00,UTC,,1018.3,0,65,0,-1,20.7,13.9,,241,2.9,1.6
2021,6,8,10:00,UTC,,1017.7,0,59,0,-1,21.3,13,,330,2.6,1.5
2021,6,8,11:00,UTC,,1017.5,0,54,0,-1,22.6,12.7,,335,5.9,3
2021,6,8,12:00,UTC,,1017,0,54,0,-1,22.2,12.5,,352,4.5,2.2
2021,6,8,13:00,UTC,,1017,0,41,0,-1,23.5,9.5,,310,5.3,2.6
2021,6,8,14:00,UTC,,1016.8,0,37,0,-1,23,7.4,,338,5.1,3.2
2021,6,8,15:00,UTC,,1016.8,0,38,0,-1,22.9,7.8,,360,5.4,3.2
2021,6,8,16:00,UTC,,1016.9,0,34,0,-1,22.6,5.9,,319,4.1,2.1
2021,6,8,17:00,UTC,,,,,,,,,,,,
2021,6,8,18:00,UTC,,1017.2,0,57,0,-1,21.2,12.5,,119,2.3,1.3
2021,6,8,19:00,UTC,,1017.2,0,55,0,-1,19,9.7,,343,2.5,1.5
2021,6,8,20:00,UTC,,1017.3,0,60,0,-1,16.7,8.8,,337,1.6,0.8
2021,6,8,21:00,UTC,,1017.4,0,72,0,-1,14.8,9.7,,334,1.1,0.6
2021,6,8,22:00,UTC,,1017.4,0,82,0,-1,13.3,10.4,,339,1.9,1.3
2021,6,8,23:00,UTC,,1017.4,0,89,0,-1,11.7,9.9,,0,0,0
2021,6,9,00:00,UTC,,1017.2,0,92,0,-1,10.5,9.2,,194,1.4,0.3
2021,6,9,01:00,UTC,,1017.4,0,94,0,-1,9.5,8.6,,201,1.1,0.5
2021,6,9,02:00,UTC,,1017.3,0,96,0,-1,10.1,9.5,,98,1.8,1.2
2021,6,9,03:00,UTC,,1017.4,0,94,0,-1,11.2,10.3,,144,1.9,1.1
2021,6,9,04:00,UTC,,1017.2,0,83,0,-1,14.1,11.4,,163,1.9,1.4
2021,6,9,05:00,UTC,,1017.1,0,71,0,-1,18.4,13,,181,1.3,0.4
2021,6,9,06:00,UTC,,1016.9,,69,,-1,19.5,13.6,,259,1.6,0.9
2021,6,9,07:00,UTC,,1016.9,,60,0,-1,21.1,13.1,,177,2.3,1.1
2021,6,9,08:00,UTC,,1016.7,0,54,0,-1,22.3,12.5,,161,2.2,1.1
2021,6,9,09:00,UTC,,1016.5,0,49,0,-1,23.2,11.9,,35,3.3,1.6
2021,6,9,10:00,UTC,,1016.4,0,55,0,-1,22.2,12.6,,1,1.6,0.8
2021,6,9,11:00,UTC,,1015.9,0,41,0,-1,24.4,10.4,,72,3.8,1.4
2021,6,9,12:00,UTC,,1015.5,0,38,0,-1,24.9,9.8,,12,2.4,1.3
2021,6,9,13:00,UTC,,1015,0,36,0,-1,25.7,9.6,,187,2.5,1.3
2021,6,9,14:00,UTC,,1014.8,0,47,0,-1,25.2,13.1,,324,5.7,2.8
2021,6,9,15:00,UTC,,1014.8,0,47,0,-1,23.4,11.5,,338,3.7,1.7
2021,6,9,16:00,UTC,,1014.7,0,48,0,-1,23.5,12,,333,5.1,2.9
2021,6,9,17:00,UTC,,1014.9,0,49,0,-1,22.4,11.2,,337,5.9,3.4
2021,6,9,18:00,UTC,,1014.9,0,53,0,-1,21.8,11.7,,349,4.1,2.5
2021,6,9,19:00,UTC,,1015,0,58,0,-1,20.4,11.9,,339,2.9,1.7
2021,6,9,20:00,UTC,,1015.1,0,65,0,-1,18.3,11.5,,327,1.8,1.1
2021,6,9,21:00,UTC,,1015.1,0,70,0,-1,16.1,10.7,,288,1.9,0.7
2021,6,9,22:00,UTC,,1015.1,0,76,0,-1,14.4,10.2,,0,1,0
2021,6,9,23:00,UTC,,1015.3,0,84,0,-1,12.8,10.1,,194,1,0.3
2021,6,10,00:00,UTC,,1015.2,0,88,0,-1,11.9,10,,191,1.2,0.6
2021,6,10,01:00,UTC,,1015.4,0,89,0,-1,11,9.2,,242,1.6,1.1
2021,6,10,02:00,UTC,,1015.4,0,89,0,-1,10.9,9,,124,1.2,0.5
2021,6,10,03:00,UTC,,1015.6,0,86,0,-1,11.6,9.4,,0,0.6,0
2021,6,10,04:00,UTC,,1015.5,0,81,0,-1,14.4,11.2,,224,1.4,0.9
2021,6,10,05:00,UTC,,1015.5,0,71,0,-1,17.6,12.2,,247,1.6,0.7
2021,6,10,06:00,UTC,,1015.4,0,54,0,-1,19.8,10.2,,286,1.5,0.7
2021,6,10,07:00,UTC,,1015.5,0,52,0,-1,20.8,10.6,,22,1.9,0.9
2021,6,10,08:00,UTC,,1015.5,0,47,0,-1,22.2,10.4,,153,3.3,2
2021,6,10,09:00,UTC,,1015.4,0,46,0,-1,23.2,10.8,,18,2.5,1.3
2021,6,10,10:00,UTC,,1015.2,0,38,0,-1,24.6,9.5,,190,3.7,2.5
2021,6,10,11:00,UTC,,1014.8,0,46,0,-1,24.3,11.8,,120,1.8,0.9
2021,6,10,12:00,UTC,,1014.5,0,39,0,-1,24.9,10,,324,2.4,0.9
2021,6,10,13:00,UTC,,1014.5,0,39,0,-1,25.1,10,,163,3.6,1.9
2021,6,10,14:00,UTC,,1014.3,0,41,0,-1,26.6,12.2,,249,3.5,1.9
2021,6,10,15:00,UTC,,1014.4,0,46,0,-1,25.7,13.3,,277,4.4,1.8
2021,6,10,16:00,UTC,,1015.2,0.9,79,5.3,-1,18.5,14.8,,123,7.4,4.1
2021,6,10,17:00,UTC,,1015.2,0.7,81,0,-1,19.8,16.4,,298,2.2,0.5
2021,6,10,18:00,UTC,,1015,0,70,0,-1,19.4,13.9,,224,5,2.7
2021,6,10,19:00,UTC,,1014.8,0,75,0,-1,18.6,14,,172,2.5,1.9
2021,6,10,20:00,UTC,,1015.2,0,86,0,-1,17.1,14.8,,94,1,0.4
2021,6,10,21:00,UTC,,1015.4,0,95,0,-1,15.3,14.6,,120,1.4,0.8
2021,6,10,22:00,UTC,,1015.5,0,97,0,-1,14.2,13.7,,154,1.6,0.9
2021,6,10,23:00,UTC,,1015.5,0,96,0,-1,13,12.5,,126,1.6,1
2021,6,11,00:00,UTC,,1015.6,0,99,0,-1,12,11.9,,118,1.6,0.8
2021,6,11,01:00,UTC,,1015.5,0,100,0,-1,11.7,11.7,,107,1.8,1.3
2021,6,11,02:00,UTC,,1015.2,0,100,0,-1,12.2,12.2,,116,1.8,0.9
2021,6,11,03:00,UTC,,1015.1,0,97,0,-1,13.4,13,,141,3,2.3
2021,6,11,04:00,UTC,,1015.1,0,89,0,-1,15.5,13.6,,152,3.8,2.4
2021,6,11,05:00,UTC,,1014.9,0,77,0,-1,18.2,14.2,,156,3.4,2.4
2021,6,11,06:00,UTC,,1014.6,0,64,0,-1,20.5,13.4,,158,6.7,4.6
2021,6,11,07:00,UTC,,1014.3,0,53,0,-1,22,12,,182,6.9,4.7
2021,6,11,08:00,UTC,,1014,0,51,0,-1,23.2,12.5,,179,8.4,4.8
2021,6,11,09:00,UTC,,1013.6,0,43,0,-1,24,10.8,,165,10,6.4
2021,6,11,10:00,UTC,,1013.1,0,40,0,-1,24.9,10.3,,163,10.2,6.7
2021,6,11,11:00,UTC,,1012.5,0,35,0,-1,25.6,9,,168,9.1,6
2021,6,11,12:00,UTC,,1011.6,0,32,0,-1,26.3,8.4,,185,8.6,5.1
2021,6,11,13:00,UTC,,1010.9,0,34,0,-1,25.6,8.5,,178,9.8,5.2
2021,6,11,14:00,UTC,,1010.3,0,34,0,-1,26.6,9.6,,185,8.7,5.3
2021,6,11,15:00,UTC,,1009.9,0,34,0,-1,25.7,8.5,,177,7.8,4.9
2021,6,11,16:00,UTC,,1009.2,0,42,0,-1,26,12.1,,219,6.7,4.1
2021,6,11,17:00,UTC,,1008.9,0,43,0,-1,23.7,10.4,,225,6.6,3.9
2021,6,11,18:00,UTC,,1008.5,0,41,0,-1,22.8,8.7,,204,5.7,3.8
2021,6,11,19:00,UTC,,1008.1,0,46,0,-1,20.5,8.4,,176,4.7,3
2021,6,11,20:00,UTC,,1007.7,0,58,0,-1,17.8,9.3,,162,3.8,3
2021,6,11,21:00,UTC,,1007.1,0,62,0,-1,16.6,9.2,,136,4,2.9
2021,6,11,22:00,UTC,,1006.7,0,69,0,-1,14.6,9,,180,2.6,1.8
2021,6,11,23:00,UTC,,1005.9,0,68,0,-1,15.4,9.5,,145,5.7,4.2
2021,6,12,00:00,UTC,,1004.9,0,66,0,-1,15.5,9.2,,145,6.3,5
2021,6,12,01:00,UTC,,1004,0,69,0,-1,15.5,9.8,,142,7.4,5.2
2021,6,12,02:00,UTC,,1003.1,0,71,0,-1,15.5,10.3,,145,8.4,5.8
2021,6,12,03:00,UTC,,1002.1,0,71,0,-1,15.8,10.5,,148,10.4,6.1
2021,6,12,04:00,UTC,,1001.5,0,72,0,-1,16.4,11.2,,154,8.7,5.7
2021,6,12,05:00,UTC,,1000.9,0,77,0,-1,16.5,12.4,,153,6.1,4.1
2021,6,12,06:00,UTC,,1000.2,0.1,89,0.1,-1,15.3,13.5,,148,7.6,5.3
2021,6,12,07:00,UTC,,999.6,0.5,90,0,-1,15.9,14.2,,159,8,5.3
2021,6,12,08:00,UTC,,999.2,0.7,94,1,-1,15.2,14.2,,152,9,5.5
2021,6,12,09:00,UTC,,998.7,0.3,94,0.3,-1,15.1,14.2,,139,9,5.5
2021,6,12,10:00,UTC,,997.9,1.7,94,0.9,-1,15.9,15,,148,8,4.9
2021,6,12,11:00,UTC,,997.6,1.1,94,2.4,-1,15.6,14.7,,147,9.6,6.5
2021,6,12,12:00,UTC,,997.9,4.1,97,2.5,-1,15.9,15.3,,192,5.7,3.5
2021,6,12,13:00,UTC,,998.1,3.2,96,1.4,-1,16,15.4,,172,5.1,3.4
2021,6,12,14:00,UTC,,998,0.7,97,1.2,-1,15.7,15.2,,154,3.3,2.3
2021,6,12,15:00,UTC,,998.4,0.6,97,0.4,-1,15.9,15.4,,178,4.8,3
2021,6,12,16:00,UTC,,998.1,6.7,99,1.7,-1,13.7,13.6,,274,1.8,0.6
2021,6,12,17:00,UTC,,998.4,0.6,99,0.3,-1,14,13.8,,235,1.7,0.9
2021,6,12,18:00,UTC,,998.8,0.2,99,0.4,-1,14,13.9,,242,2.4,0.8
2021,6,12,19:00,UTC,,999.1,2,100,0,-1,14.1,14,,185,1.3,0.5
2021,6,12,20:00,UTC,,999.5,1.6,99,0.2,-1,13.6,13.5,,326,3.5,1.8
2021,6,12,21:00,UTC,,1000,0,98,0,-1,13.1,12.9,,329,6.3,3.3
2021,6,12,22:00,UTC,,1000.3,0.8,100,3.8,-1,12.6,12.6,,336,3.6,2
2021,6,12,23:00,UTC,,1000.8,1.1,100,0.9,-1,12.2,12.2,,296,2.6,0.8
2021,6,13,00:00,UTC,,1001.1,0.2,100,0,-1,12,12,,263,2.2,0.9
2021,6,13,01:00,UTC,,1001.3,0.2,100,0.3,-1,11.7,11.7,,263,1.9,0.7
2021,6,13,02:00,UTC,,1001.9,0,97,0,-1,11.4,11,,273,4,1.7
2021,6,13,03:00,UTC,,1002.4,0,96,0,-1,10.5,9.8,,292,4.3,1.7
2021,6,13,04:00,UTC,,1003.2,0,92,0,-1,11,9.7,,289,5,1.9
2021,6,13,05:00,UTC,,1004,0,84,0,-1,12.1,9.5,,303,6.8,2.1
2021,6,13,06:00,UTC,,1004.6,0,79,0,-1,12.5,8.9,,300,6.2,2.7
2021,6,13,07:00,UTC,,1005.1,0,68,0,-1,13.7,8,,326,6.8,3.5
2021,6,13,08:00,UTC,,1005.7,0,67,0,-1,15.1,9.1,,316,6,2.5
2021,6,13,09:00,UTC,,1006.3,0,60,0,-1,15.8,8.1,,286,5.2,2.6
2021,6,13,10:00,UTC,,1007.1,0,63,0,-1,15.6,8.6,,284,5.9,2.3
2021,6,13,11:00,UTC,,1007.6,0,54,0,-1,17.7,8.2,,261,7.1,3.2
2021,6,13,12:00,UTC,,1008.1,0,54,0,-1,17.9,8.4,,269,5.8,2.8
2021,6,13,13:00,UTC,,1008.6,0,57,0,-1,16.1,7.6,,266,5.5,2.6
2021,6,13,14:00,UTC,,1009.3,0,53,0,-1,18.1,8.3,,252,8.1,3.4
2021,6,13,15:00,UTC,,1009.8,0,48,0,-1,17.4,6.3,,261,8.1,3.7
2021,6,13,16:00,UTC,,1010.5,0,44,0,-1,16.9,4.6,,275,6.5,2.9
2021,6,13,17:00,UTC,,1010.9,0,46,0,-1,16.3,4.5,,269,6.3,2.9
2021,6,13,18:00,UTC,,1011.2,0,52,0,-1,15.3,5.6,,255,5.5,2.5
2021,6,13,19:00,UTC,,1011.7,0,65,0,-1,12.8,6.4,,246,5.5,2.6
2021,6,13,20:00,UTC,,1011.5,0,74,0,-1,11.2,6.8,,215,3,2.2
2021,6,13,21:00,UTC,,1012.1,0,79,0,-1,10.2,6.8,,232,3.4,1.9
2021,6,13,22:00,UTC,,1012.1,0,82,0,-1,9.6,6.7,,223,3.9,2.4
2021,6,13,23:00,UTC,,1012,0,81,0,-1,9.8,6.6,,217,4.5,3.2
2021,6,14,00:00,UTC,,1012.3,0,84,0,-1,9.7,7.1,,221,5.1,3.3
2021,6,14,01:00,UTC,,1012.4,0,85,0,-1,9.6,7.3,,219,5.6,3.5
2021,6,14,02:00,UTC,,1012.1,0,84,0,-1,10,7.4,,199,4.2,2.8
2021,6,14,03:00,UTC,,1011.8,0,77,0,-1,11,7.1,,197,4.5,3.1
2021,6,14,04:00,UTC,,1011.2,0,80,0,-1,10.7,7.4,,134,3.8,2.5
2021,6,14,05:00,UTC,,1010.2,0,76,0,-1,11.6,7.5,,137,4.1,2.8
2021,6,14,06:00,UTC,,1009.3,0,72,0,-1,13.2,8.3,,162,7,4.3
2021,6,14,07:00,UTC,,1009.4,0,67,0,-1,15.4,9.3,,183,8.1,5.1
2021,6,14,08:00,UTC,,1008.8,0,65,0,-1,17,10.3,,189,8.6,5.5
2021,6,14,09:00,UTC,,1008.7,0,63,0,-1,17.7,10.6,,192,7.7,4.5
2021,6,14,10:00,UTC,,1008.4,0,62,0,-1,17.1,9.8,,206,9.4,5.7
2021,6,14,11:00,UTC,,1008,0,67,0,-1,17.3,11.1,,208,6.4,3.8
2021,6,14,12:00,UTC,,1008.1,0,67,0,-1,16.8,10.5,,201,8.9,5.5
2021,6,14,13:00,UTC,,1007.4,0,65,0,-1,17.1,10.5,,208,10.4,6.5
2021,6,14,14:00,UTC,,1007.2,0,69,0,-1,16.4,10.8,,192,9.6,5.1
2021,6,14,15:00,UTC,,1006.5,0,72,0,-1,16.4,11.4,,198,6.3,3.7
2021,6,14,16:00,UTC,,1005.3,0,78,0,-1,15.9,12.1,,194,4,2.5
2021,6,14,17:00,UTC,,1003.9,0,79,0,-1,16.2,12.5,,166,7.6,4.5
2021,6,14,18:00,UTC,,1002.5,1.2,96,1.7,-1,14.6,14,,163,7.3,4.6
2021,6,14,19:00,UTC,,1001,1.2,98,0.7,-1,14.5,14.1,,158,7.3,4.5
2021,6,14,20:00,UTC,,999.2,1.5,97,1.6,-1,14.5,14,,161,6.8,4.6
2021,6,14,21:00,UTC,,998.4,1.4,96,2.5,-1,13.6,13,,167,13.3,8.1
2021,6,14,22:00,UTC,,996.5,0.3,96,0,-1,13.6,13,,160,11.4,6.7
2021,6,14,23:00,UTC,,995.1,1.3,97,2.4,-1,13.8,13.3,,159,9.2,6
2021,6,15,00:00,UTC,,993.8,0.4,95,0,-1,13.9,13.1,,162,9.2,5.9
2021,6,15,01:00,UTC,,992.3,0,88,0,-1,14,12.1,,190,10.6,6.1
2021,6,15,02:00,UTC,,991.1,0,83,0,-1,12.6,9.8,,180,11.7,6.8
2021,6,15,03:00,UTC,,990.4,0,90,0,-1,11.2,9.7,,184,10.2,6.7
2021,6,15,04:00,UTC,,990.3,0,95,0,-1,11.2,10.5,,208,9.8,6.1
2021,6,15,05:00,UTC,,994.8,0.3,97,0.2,-1,10.4,9.9,,265,9.3,4.8
2021,6,15,06:00,UTC,,997.8,0.1,88,0,-1,11.4,9.5,,250,10.2,4.5
2021,6,15,07:00,UTC,,999.6,0,79,0,-1,13.3,9.7,,249,10.1,4.5
2021,6,15,08:00,UTC,,1000.9,0,77,0,-1,14,10.1,,246,10.7,5.4
2021,6,15,09:00,UTC,,1002,0,69,0,-1,14.8,9.2,,244,8.7,5.3
2021,6,15,10:00,UTC,,1002.8,0,66,0,-1,14.7,8.4,,238,11.9,7
2021,6,15,11:00,UTC,,1003.7,0,60,0,-1,15.3,7.6,,242,12.5,6.5
2021,6,15,12:00,UTC,,1004.3,0,58,0,-1,16.3,8,,245,9.5,5.6
2021,6,15,13:00,UTC,,1004.9,0,59,0,-1,17,9,,244,9,5.4
2021,6,15,14:00,UTC,,1005.6,0,53,0,-1,17.2,7.6,,247,12.9,6
2021,6,15,15:00,UTC,,1006.1,0,52,0,-1,17.3,7.4,,250,11.4,4.8
2021,6,15,16:00,UTC,,1006.4,0,52,0,-1,16.8,6.9,,251,9.2,4.7
2021,6,15,17:00,UTC,,1006.9,0,54,0,-1,16.2,6.7,,239,7.9,5.1
2021,6,15,18:00,UTC,,1007.2,0,59,0,-1,15.1,7,,239,8.6,4.2
2021,6,15,19:00,UTC,,1007.8,0,66,0,-1,13.8,7.6,,239,7.3,3.2
2021,6,15,20:00,UTC,,1008.4,0,76,0,-1,11.6,7.5,,240,5.4,2.9
2021,6,15,21:00,UTC,,1009.2,0,82,0,-1,10.2,7.3,,238,5.6,3
2021,6,15,22:00,UTC,,1009.9,0,79,0,-1,9.5,6.1,,246,3.5,2.1
2021,6,15,23:00,UTC,,1010.7,0,77,0,-1,9,5.2,,267,3.5,1.9
2021,6,16,00:00,UTC,,1011.4,0,66,0,-1,9.6,3.5,,268,7.3,2.3
2021,6,16,01:00,UTC,,1012.4,0,74,0,-1,8,3.6,,267,4.1,1.6
2021,6,16,02:00,UTC,,1012.9,0,73,0,-1,8.1,3.6,,279,5.1,1.9
2021,6,16,03:00,UTC,,1013.6,0,76,0,-1,8.5,4.5,,253,3.5,1.6
2021,6,16,04:00,UTC,,1014,0,68,0,-1,9.8,4.1,,283,4.4,2
2021,6,16,05:00,UTC,,1014.7,0,63,0,-1,11.3,4.5,,284,4.2,1.7
2021,6,16,06:00,UTC,,1015.2,0,58,0,-1,12.4,4.5,,252,4.7,2
2021,6,16,07:00,UTC,,1015.3,0,57,0,-1,12.8,4.6,,267,3.6,1.7
2021,6,16,08:00,UTC,,1015.8,0,57,0,-1,12.7,4.3,,242,6.4,3.2
2021,6,16,09:00,UTC,,1016.1,0,57,0,-1,13.8,5.5,,242,5.5,2.6
2021,6,16,10:00,UTC,,1015.9,0,53,0,-1,14.1,4.7,,218,8.6,4.9
2021,6,16,11:00,UTC,,1016.6,0,60,0,-1,11.9,4.5,,236,6.2,3.6
2021,6,16,12:00,UTC,,1016.6,0,58,0,-1,12.1,4.1,,246,5.6,3.2
2021,6,16,13:00,UTC,,1016.5,0,58,0,-1,12.7,4.6,,237,5.1,2.8
2021,6,16,14:00,UTC,,1016.3,0,51,0,-1,15.3,5.2,,247,4.6,2.5
2021,6,16,15:00,UTC,,1016.1,0,46,0,-1,14.4,3,,249,3.1,1.6
2021,6,16,16:00,UTC,,1016,0,53,0,-1,14,4.5,,234,3.9,2.3
2021,6,16,17:00,UTC,,1016.2,0,56,0,-1,13.2,4.6,,257,2.7,1.3
2021,6,16,18:00,UTC,,1016.4,0,61,0,-1,12.3,5,,267,2,1
2021,6,16,19:00,UTC,,1016.8,0,71,0,-1,11.3,6.2,,235,1.6,1
2021,6,16,20:00,UTC,,1016.9,0,73,0,-1,10.4,5.8,,248,1.6,0.5
2021,6,16,21:00,UTC,,1017.2,0,79,0,-1,9.6,6.1,,225,1.5,0.6
2021,6,16,22:00,UTC,,,,,,,,,,,,
2021,6,16,23:00,UTC,,,,,,,,,,,,
2021,6,17,00:00,UTC,,,,,,,,,,,,
2021,6,17,01:00,UTC,,1018.1,0,87,0,-1,9.2,7.2,,102,1.6,1
2021,6,17,02:00,UTC,,1018.5,0,85,0,-1,9.4,6.9,,119,2.7,1.5
2021,6,17,03:00,UTC,,1018.1,0,82,0,-1,9.6,6.7,,87,2.5,1.3
2021,6,17,04:00,UTC,,1018,0,73,0,-1,11.6,7,,98,3.6,1.8
2021,6,17,05:00,UTC,,1017.7,0,66,0,-1,13.7,7.5,,110,4.3,2
2021,6,17,06:00,UTC,,1017.7,0,68,0,-1,14.5,8.7,,150,5.3,3.5
2021,6,17,07:00,UTC,,1017.5,0,66,0,-1,16.7,10.2,,149,6.1,4.4
2021,6,17,08:00,UTC,,1017.4,0,64,0,-1,18.9,11.9,,146,5.6,3.9
2021,6,17,09:00,UTC,,1017.1,0,55,0,-1,21.6,12.2,,175,8.8,5.6
2021,6,17,10:00,UTC,,1017.2,0,45,0,-1,22,9.4,,203,11,6.2
2021,6,17,11:00,UTC,,1017.1,0,45,0,-1,21.9,9.5,,199,9.3,5.7
2021,6,17,12:00,UTC,,1017.5,0,38,0,-1,21.4,6.6,,214,9.7,5
2021,6,17,13:00,UTC,,1017.4,0,43,0,-1,21.1,7.9,,206,11.2,7.4
2021,6,17,14:00,UTC,,1016.9,0,42,0,-1,22.8,9.1,,204,10.1,6.2
2021,6,17,15:00,UTC,,1016.7,0,45,0,-1,22.3,9.8,,226,9.2,5.4
2021,6,17,16:00,UTC,,1016.5,0,45,0,-1,22.7,10,,198,10.5,7.2
2021,6,17,17:00,UTC,,1016.1,0,49,0,-1,22,10.8,,210,9.7,5.8
2021,6,17,18:00,UTC,,1016.1,0,40,0,-1,20.8,6.5,,194,7.9,4.9
2021,6,17,19:00,UTC,,1016.1,0,49,0,-1,18.2,7.4,,213,4.2,2.3
2021,6,17,20:00,UTC,,1016.3,0,51,0,-1,17.8,7.6,,205,7.9,3.6
2021,6,17,21:00,UTC,,1016.3,0,49,0,-1,16.5,5.7,,190,5,2.9
2021,6,17,22:00,UTC,,1016,0,57,0,-1,15.7,7.2,,183,6.9,4.5
2021,6,17,23:00,UTC,,1015.5,0,69,0,-1,13.9,8.3,,162,5.8,3.8
2021,6,18,00:00,UTC,,1015.3,0,68,0,-1,13.7,7.9,,174,6,3.7
2021,6,18,01:00,UTC,,1015,0,75,0,-1,13,8.6,,166,5.9,3.8
2021,6,18,02:00,UTC,,1014.7,0,80,0,-1,13,9.7,,164,6.6,4.1
2021,6,18,03:00,UTC,,1014.2,0,81,0,-1,13.9,10.6,,164,7,4.4
2021,6,18,04:00,UTC,,1014.1,0,75,0,-1,15.5,11.1,,175,6.7,4.6
2021,6,18,05:00,UTC,,1013.9,0,67,0,-1,17.5,11.3,,183,7,4.3
2021,6,18,06:00,UTC,,1014.2,0,67,0,-1,18.7,12.5,,219,6.5,3.9
2021,6,18,07:00,UTC,,1013.7,0,66,0,-1,19.3,12.8,,187,4.8,3.2
2021,6,18,08:00,UTC,,1013.1,0,65,0,-1,20.6,13.9,,161,6.9,4.4
2021,6,18,09:00,UTC,,1012.4,0,55,0,-1,23,13.5,,167,8.9,6.1
2021,6,18,10:00,UTC,,1011.7,0,48,0,-1,24.3,12.8,,172,7.9,5.6
2021,6,18,11:00,UTC,,1011.1,0,47,0,-1,25.5,13.5,,175,10.3,6.2
2021,6,18,12:00,UTC,,1010,0,44,0,-1,26.1,13,,173,12,7.6
2021,6,18,13:00,UTC,,1009.3,0,43,0,-1,27.1,13.6,,182,12,7.2
2021,6,18,14:00,UTC,,1009.3,0,47,0,-1,26.5,14.3,,206,9.9,6.1
2021,6,18,15:00,UTC,,1010,0,60,0,-1,24.1,16,,227,12.5,7.2
2021,6,18,16:00,UTC,,1010.8,0,64,0,-1,22.9,15.6,,222,8,5.2
2021,6,18,17:00,UTC,,1011.3,0,67,0,-1,22.5,16,,233,5.2,2.8
2021,6,18,18:00,UTC,,1011.9,0,76,0,-1,21,16.6,,242,3,1.5
2021,6,18,19:00,UTC,,1012.6,0,76,0,-1,20.2,15.8,,229,4.3,2.5
2021,6,18,20:00,UTC,,1013.8,0,83,0,-1,17.9,15,,268,4.6,1.9
2021,6,18,21:00,UTC,,1015.1,0,85,0,-1,16.7,14.2,,323,5.3,2
2021,6,18,22:00,UTC,,1016.1,0,82,0,-1,14.9,11.8,,319,3.4,1.6
2021,6,18,23:00,UTC,,1016.7,0,77,0,-1,14.7,10.6,,341,2.8,1.7
2021,6,19,00:00,UTC,,1017.3,0,81,0,-1,13.8,10.6,,301,1.7,0.8
2021,6,19,01:00,UTC,,1017.7,0,82,0,-1,13.5,10.5,,326,2.2,1.2
2021,6,19,02:00,UTC,,1018.3,0,82,0,-1,13.3,10.4,,312,1.7,0.7
2021,6,19,03:00,UTC,,1018.7,0,76,0,-1,13.8,9.6,,341,2.7,1.6
2021,6,19,04:00,UTC,,1018.8,0,70,0,-1,13.8,8.4,,354,4,2.2
2021,6,19,05:00,UTC,,1019,0,69,0,-1,13.8,8.3,,360,3.5,1.9
2021,6,19,06:00,UTC,,1019.1,0,66,0,-1,14.7,8.4,,19,2.9,1.5
2021,6,19,07:00,UTC,,1019,0,63,0,-1,15.1,8.1,,12,4,2.1
2021,6,19,08:00,UTC,,1019.2,0.1,71,0,-1,15.2,10,,117,2.5,1.4
2021,6,19,09:00,UTC,,1019,0,66,0,-1,16.1,9.8,,48,3,1.6
2021,6,19,10:00,UTC,,1018.6,0,66,0,-1,16.9,10.6,,26,2.7,1.4
2021,6,19,11:00,UTC,,1018.1,0,63,0,-1,18.4,11.2,,30,2.4,1.1
2021,6,19,12:00,UTC,,1017.4,0,53,0,-1,19.9,9.9,,30,3.7,1.7
2021,6,19,13:00,UTC,,1016.9,0,55,0,-1,19.5,10.3,,357,3.8,2.1
2021,6,19,14:00,UTC,,1016,0,57,0,-1,20.8,12.1,,19,3.7,1.6
2021,6,19,15:00,UTC,,1015.2,0,56,0,-1,21.6,12.3,,35,3.5,1.8
2021,6,19,16:00,UTC,,1014.4,0,61,0,-1,20.2,12.4,,20,2.6,1.3
2021,6,19,17:00,UTC,,1013.4,0,62,0,-1,20.2,12.8,,65,2.5,1.3
2021,6,19,18:00,UTC,,1012.8,0,69,0,-1,20.4,14.6,,113,1.9,1.1
2021,6,19,19:00,UTC,,1012.3,0,83,0,-1,20,17.1,,117,3.6,2
2021,6,19,20:00,UTC,,1011.7,0,89,0,-1,19.2,17.3,,110,2.6,1.5
2021,6,19,21:00,UTC,,1012,0,94,0,-1,17.7,16.8,,250,1.1,0.5
2021,6,19,22:00,UTC,,1011.5,0,96,0,-1,16.5,15.9,,122,2.3,1.6
2021,6,19,23:00,UTC,,1011.4,0,83,0,-1,18.4,15.5,,190,5.8,3.6
